x, y, th, stamp, 
0.6295706722055523, -0.5325744583312852, -0.012759317271870066, 40800000000, 
0.6420814595867941, -0.5327341576790774, -0.012759290218651517, 40834000000, 
0.6546603743480132, -0.5328947246036962, -0.012759215281330855, 40868000000, 
0.6672392266319394, -0.5330552974000504, -0.012759236539208327, 40902000000, 
0.6798861810261253, -0.533216737214365, -0.012759200781272682, 40936000000, 
0.6925330714318108, -0.5333781712314491, -0.012759190364794632, 40970000000, 
0.705247979063857, -0.5335404786829471, -0.012759142814271353, 41004000000, 
0.7180308779671242, -0.5337036444405134, -0.012759085513640314, 41038000000, 
0.7308138219438854, -0.5338668228602267, -0.012759116498455103, 41072000000, 
0.7436648270342594, -0.5340308596915813, -0.01275908044483693, 41106000000, 
0.7565836331315337, -0.5341957678704518, -0.012758988044514762, 41140000000, 
0.7695027369269825, -0.5343606800037131, -0.012759023152986623, 41174000000, 
0.7824895780354354, -0.5345264500796434, -0.01275900662918188, 41208000000, 
0.7955444926071241, -0.5346930955641626, -0.012758906898155597, 41242000000, 
0.8085994993304615, -0.534859734844535, -0.01275894119257565, 41276000000, 
0.8217224047250521, -0.5350272489829052, -0.012758923162773671, 41310000000, 
0.8348188060082905, -0.5351910953403494, -0.012840660611118774, 41344000000, 
0.8479792638878366, -0.5353526267973316, -0.012871215072722505, 41378000000, 
0.861203265470707, -0.535521265784613, -0.012779872737529608, 41412000000, 
0.8744192502997199, -0.5356843488483878, -0.012763965075986303, 41446000000, 
0.8876188407491293, -0.5358431139355186, -0.012874184200727291, 41480000000, 
0.9008603524924044, -0.5360083371143403, -0.013237815829005652, 41514000000, 
0.9141332308374917, -0.53618245592113, -0.013886347830029639, 41548000000, 
0.9273874801125843, -0.5363660442339461, -0.014959844708338933, 41582000000, 
0.9407129397976703, -0.5365653845207973, -0.016189640964016264, 41616000000, 
0.9540963718867025, -0.5367812332934505, -0.017351565368563745, 41650000000, 
0.9674052899520658, -0.537017867075216, -0.01871914821933657, 41684000000, 
0.9805549771646871, -0.5372803090492457, -0.02080598773869751, 41718000000, 
0.9935275971366226, -0.5375675656165119, -0.023449814550888945, 41752000000, 
1.0064639351581284, -0.537857416966464, -0.026619039117118472, 41786000000, 
1.0187557685434174, -0.5381028603320391, -0.030403476924925992, 41820000000, 
1.0254350772172673, -0.5380906475000213, -0.034300524564025076, 41854000000, 
1.0271301729917208, -0.5380400366060453, -0.03800643829324371, 41888000000, 
1.0296893696249763, -0.5379542652099716, -0.04140236000684785, 41922000000, 
1.0324482912056299, -0.5377178905365885, -0.04500543560643004, 41956000000, 
1.0354774273972822, -0.537498718788228, -0.04886806594728311, 41990000000, 
1.0386605909142816, -0.5373058678307743, -0.05285985120763153, 42024000000, 
1.0419603533486181, -0.5371154012701623, -0.05693419974114495, 42058000000, 
1.045432442318582, -0.5369143725458314, -0.061123730953435415, 42092000000, 
1.048892577617534, -0.5367092136937577, -0.06544995692298515, 42126000000, 
1.0523026148291597, -0.5365012820771913, -0.06991703976265197, 42160000000, 
1.0555615129026967, -0.5363794224837594, -0.07448452371248786, 42194000000, 
1.0584373187600065, -0.5361233832987151, -0.07918506076400027, 42228000000, 
1.0614461173733436, -0.535919656945787, -0.0839136416831853, 42262000000, 
1.0640195472515033, -0.5357573604393652, -0.08870337080963651, 42296000000, 
1.0667086884381398, -0.5356030828669168, -0.09360850628554537, 42330000000, 
1.069226022091449, -0.5353331506362307, -0.09861265989123515, 42364000000, 
1.0716755155276396, -0.5351999246195991, -0.10365743932092886, 42398000000, 
1.0741032619659832, -0.5348723491014193, -0.1087906843364963, 42432000000, 
1.076342123585501, -0.5347348948596944, -0.11395629811659036, 42466000000, 
1.0788049938317936, -0.5345836368448238, -0.1192435005183041, 42500000000, 
1.0812189810734354, -0.5342965196192404, -0.124616989832219, 42534000000, 
1.0835567754315094, -0.5341133512018811, -0.12999688474186832, 42568000000, 
